idtyp,idsubj,sequencePC,period,belief,contribution,subject,idsess,group,otherscontrib,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,u,predictedcontribution,half
1,419,0,4,4,1,19,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,422,0,4,5,0,22,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,418,0,5,15,3,18,4,4,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,10,10,10,2,5,1
1,404,0,5,12,10,4,4,4,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,12,1
2,422,0,5,5,0,22,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,413,0,5,9,15,13,4,4,4,0,0,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,15,6,1
1,403,0,6,6,0,3,4,4,3,0,0,0,1,2,3,5,7,5,10,12,13,15,16,17,17,18,18,19,19,20,12,5,2
3,416,0,6,6,4,16,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,415,0,6,5,3,15,4,4,2,3,7,10,9,10,8,11,14,15,15,16,16,16,16,18,18,18,18,19,19,20,8,8,2
1,412,0,6,5,2,12,4,4,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,2,5,2
1,404,0,7,8,10,4,4,4,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,8,2
3,424,0,7,5,5,24,4,4,8,0,0,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,0,0,0,0,10,5,2
2,410,0,7,8,0,10,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,413,0,7,6,15,13,4,4,5,0,0,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,15,4,2
2,408,0,8,5,0,8,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,417,0,8,1,0,17,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
4,401,0,8,7,12,1,4,4,2,0,0,6,6,5,7,6,7,8,10,15,12,12,8,10,10,15,5,4,1,20,10,7,2
1,423,0,8,8,6,23,4,4,4,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,6,2
2,410,0,9,10,0,10,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,406,0,9,3,1,6,4,4,3,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1,3,2
1,419,0,9,5,0,19,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,421,0,9,7,9,21,4,4,0,0,1,2,3,4,5,6,7,8,9,10,10,11,11,12,12,14,14,16,16,16,11,7,2
2,420,0,10,3,0,20,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,415,0,10,3,1,15,4,4,6,3,7,10,9,10,8,11,14,15,15,16,16,16,16,18,18,18,18,19,19,20,8,9,2
3,416,0,10,2,2,16,4,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,407,0,10,10,15,7,4,4,1,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,7,10,4,2
1,419,0,1,15,5,19,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,402,0,1,8,5,2,4,5,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,8,1
1,407,0,1,15,15,7,4,5,8,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,7,10,5,1
1,404,0,1,10,15,4,4,5,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,10,1
1,423,0,2,20,8,23,4,5,10,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,17,1
1,421,0,2,12,12,21,4,5,8,0,1,2,3,4,5,6,7,8,9,10,10,11,11,12,12,14,14,16,16,16,11,11,1
1,414,0,2,16,15,14,4,5,7,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,20,12,8,1
1,412,0,2,4,2,12,4,5,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,2,4,1
1,423,0,3,7,6,23,4,5,10,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,5,1
3,416,0,3,11,11,16,4,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,405,0,3,17,20,5,4,5,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,15,17,1
1,411,0,3,6,0,11,4,5,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,1
1,414,0,4,8,5,14,4,5,3,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,20,12,4,1
3,424,0,4,10,10,24,4,5,2,0,0,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,0,0,0,0,10,10,1
1,405,0,4,10,0,5,4,5,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,15,10,1
1,403,0,4,6,0,3,4,5,5,0,0,0,1,2,3,5,7,5,10,12,13,15,16,17,17,18,18,19,19,20,12,5,1
1,402,0,5,8,5,2,4,5,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,8,1
1,405,0,5,12,2,5,4,5,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,15,12,1
2,410,0,5,5,0,10,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,419,0,5,4,1,19,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,421,0,6,5,7,21,4,5,1,0,1,2,3,4,5,6,7,8,9,10,10,11,11,12,12,14,14,16,16,16,11,5,2
1,409,0,6,10,0,9,4,5,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,10,20,20,20,2,0,2
2,417,0,6,1,2,17,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,418,0,6,10,1,18,4,5,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,10,10,10,2,1,2
1,414,0,7,8,1,14,4,5,8,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,20,12,4,2
1,421,0,7,2,5,21,4,5,7,0,1,2,3,4,5,6,7,8,9,10,10,11,11,12,12,14,14,16,16,16,11,2,2
2,408,0,7,2,0,8,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,407,0,7,20,20,7,4,5,2,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,7,10,7,2
1,406,0,8,2,1,6,4,5,3,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1,2,2
2,420,0,8,8,8,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,411,0,8,6,0,11,4,5,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,2
1,403,0,8,6,0,3,4,5,3,0,0,0,1,2,3,5,7,5,10,12,13,15,16,17,17,18,18,19,19,20,12,5,2
1,409,0,9,7,0,9,4,5,4,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,10,20,20,20,2,0,2
1,404,0,9,5,8,4,4,5,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,5,2
1,402,0,9,5,5,2,4,5,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,5,2
2,417,0,9,3,0,17,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2,408,0,10,3,0,8,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,423,0,10,4,2,23,4,5,3,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,2,2
1,418,0,10,3,1,18,4,5,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,10,10,10,2,1,2
1,405,0,10,8,8,5,4,5,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,15,8,2
2,408,0,1,5,0,8,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,409,0,1,10,10,9,4,6,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,10,20,20,20,2,0,1
1,423,0,1,19,6,23,4,6,7,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,16,1
3,424,0,1,10,10,24,4,6,5,0,0,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,0,0,0,0,10,10,1
1,411,0,2,4,0,11,4,6,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,4,1
2,422,0,2,12,0,22,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,407,0,2,18,20,7,4,6,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,7,10,6,1
2,410,0,2,10,0,10,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,403,0,3,4,1,3,4,6,7,0,0,0,1,2,3,5,7,5,10,12,13,15,16,17,17,18,18,19,19,20,12,2,1
3,424,0,3,10,10,24,4,6,4,0,0,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,0,0,0,0,10,10,1
1,414,0,3,11,10,14,4,6,4,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,20,12,6,1
1,418,0,3,20,2,18,4,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,10,10,10,2,10,1
1,413,0,4,10,15,13,4,6,8,0,0,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,15,6,1
1,404,0,4,10,10,4,4,6,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,10,1
1,412,0,4,8,5,12,4,6,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,2,8,1
2,420,0,4,11,10,20,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,407,0,5,20,20,7,4,6,9,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,7,10,7,1
1,414,0,5,5,8,14,4,6,13,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,20,12,3,1
1,411,0,5,6,0,11,4,6,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,1
1,409,0,5,10,20,9,4,6,9,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,10,20,20,20,2,0,1
3,424,0,6,8,8,24,4,6,1,0,0,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,0,0,0,0,10,8,2
1,411,0,6,6,0,11,4,6,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,2
2,408,0,6,5,0,8,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,405,0,6,2,2,5,4,6,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,15,2,2
1,423,0,7,7,5,23,4,6,8,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,5,2
1,411,0,7,6,20,11,4,6,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,2
3,416,0,7,2,2,16,4,6,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,403,0,7,4,2,3,4,6,9,0,0,0,1,2,3,5,7,5,10,12,13,15,16,17,17,18,18,19,19,20,12,2,2
3,424,0,8,10,10,24,4,6,7,0,0,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,0,0,0,0,10,10,2
2,422,0,8,5,0,22,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,419,0,8,8,0,19,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,407,0,8,20,20,7,4,6,3,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,7,10,7,2
1,411,0,9,3,0,11,4,6,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,3,2
1,415,0,9,6,2,15,4,6,2,3,7,10,9,10,8,11,14,15,15,16,16,16,16,18,18,18,18,19,19,20,8,11,2
1,423,0,9,5,5,23,4,6,1,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,6,3,2
3,416,0,9,8,0,16,4,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,402,0,10,5,3,2,4,6,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,5,2
2,422,0,10,10,0,22,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,403,0,10,6,0,3,4,6,2,0,0,0,1,2,3,5,7,5,10,12,13,15,16,17,17,18,18,19,19,20,12,5,2
4,401,0,10,3,2,1,4,6,1,0,0,6,6,5,7,6,7,8,10,15,12,12,8,10,10,15,5,4,1,20,10,6,2
1,513,1,1,16,16,13,5,1,11,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,16,1
1,514,1,1,10,10,14,5,1,13,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,10,1
1,501,1,1,14,20,1,5,1,10,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
3,517,1,1,6,4,17,5,1,15,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,5,1
4,516,1,2,12,20,16,5,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
1,505,1,2,5,0,5,5,1,9,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,4,1
1,520,1,2,5,6,20,5,1,7,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,2,1
2,508,1,2,9,2,8,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
1,520,1,3,6,7,20,5,1,5,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,3,1
3,517,1,3,11,6,17,5,1,6,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,8,1
1,513,1,3,8,10,13,5,1,4,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,8,1
2,508,1,3,9,0,8,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
1,510,1,4,7,5,10,5,1,4,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,6,1
1,509,1,4,5,0,9,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
2,523,1,4,5,2,23,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,518,1,4,9,10,18,5,1,2,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,10,1
2,523,1,5,5,1,23,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,517,1,5,5,3,17,5,1,1,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,4,1
1,501,1,5,8,0,1,5,1,2,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
1,520,1,5,4,1,20,5,1,1,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,1,1
1,507,1,6,5,5,7,5,1,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,5,2
3,522,1,6,4,3,22,5,1,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,4,2
1,504,1,6,4,5,4,5,1,3,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,5,2
1,510,1,6,3,0,10,5,1,4,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,2,2
2,512,1,7,5,0,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,502,1,7,2,1,2,5,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
4,519,1,7,4,0,19,5,1,0,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,2,2
1,505,1,7,5,0,5,5,1,0,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,4,2
1,514,1,8,6,7,14,5,1,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,6,2
1,513,1,8,2,2,13,5,1,2,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,2,2
1,505,1,8,2,0,5,5,1,3,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,0,2
2,512,1,8,0,0,12,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,503,1,9,5,20,3,5,1,1,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,6,2
2,508,1,9,4,0,8,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
1,520,1,9,2,2,20,5,1,7,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,1,2
2,512,1,9,3,0,12,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
4,524,1,10,0,0,24,5,1,3,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,19,2
1,506,1,10,3,3,6,5,1,2,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,1,2
4,519,1,10,4,5,19,5,1,1,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,2,2
2,512,1,10,3,0,12,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,503,1,1,10,20,3,5,2,8,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,12,1
2,512,1,1,5,0,12,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
2,511,1,1,3,3,11,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
4,516,1,1,18,20,16,5,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
4,524,1,2,10,17,24,5,2,7,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,20,1
1,513,1,2,14,14,13,5,2,8,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,14,1
3,517,1,2,8,5,17,5,2,11,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,7,1
1,502,1,2,2,1,2,5,2,12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,502,1,3,4,1,2,5,2,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,521,1,3,4,4,21,5,2,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,4,1
1,509,1,3,9,0,9,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
1,507,1,3,8,10,7,5,2,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,8,1
1,501,1,4,10,12,1,5,2,3,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
2,511,1,4,5,4,11,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,506,1,4,5,6,6,5,2,5,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,2,1
2,508,1,4,8,0,8,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
4,524,1,5,10,0,24,5,2,7,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,20,1
2,515,1,5,5,0,15,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,512,1,5,3,0,12,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,503,1,5,7,20,3,5,2,0,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,10,1
2,523,1,6,1,0,23,5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,514,1,6,8,9,14,5,2,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,8,2
1,501,1,6,6,20,1,5,2,4,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,2
1,506,1,6,7,4,6,5,2,10,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,3,2
1,518,1,7,2,1,18,5,2,0,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,3,2
1,520,1,7,1,1,20,5,2,0,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,1,2
2,515,1,7,8,0,15,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,501,1,7,7,0,1,5,2,1,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,2
1,521,1,8,10,10,21,5,2,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,10,2
1,509,1,8,4,0,9,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2
1,510,1,8,2,1,10,5,2,10,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,1,2
4,516,1,8,8,20,16,5,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2
1,518,1,9,1,0,18,5,2,0,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,1,2
1,501,1,9,7,0,1,5,2,0,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,2
4,524,1,9,0,0,24,5,2,0,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,19,2
1,505,1,9,3,0,5,5,2,0,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,0,2
1,504,1,10,4,5,4,5,2,1,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,5,2
1,521,1,10,2,1,21,5,2,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,2,2
1,509,1,10,4,0,9,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2
1,513,1,10,2,2,13,5,2,2,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,2,2
1,518,1,1,9,8,18,5,3,7,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,10,1
2,515,1,1,10,0,15,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,510,1,1,17,15,10,5,3,5,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,16,1
1,506,1,1,5,7,6,5,3,8,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,2,1
1,503,1,2,10,20,3,5,3,4,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,12,1
1,509,1,2,7,0,9,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
4,519,1,2,6,6,19,5,3,9,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,2,1
1,518,1,2,7,6,18,5,3,9,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,10,1
1,510,1,3,10,3,10,5,3,3,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,0,1
2,515,1,3,6,0,15,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,512,1,3,6,0,12,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,504,1,3,8,10,4,5,3,1,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,10,1
4,516,1,4,8,15,16,5,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
1,521,1,4,4,2,21,5,3,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,4,1
1,507,1,4,5,0,7,5,3,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,5,1
2,515,1,4,3,0,15,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,508,1,5,9,20,8,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
4,516,1,5,3,15,16,5,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
